ID Nobs Nfilt obs_first theta_E	mb		dt_input 
SN2683 10 3 61214.42118440564 0.6884068793542287 21.748338113016466 62.98394404037627
SN2685 4 2 60729.236278830125 0.5352259680703909 22.68964168239253 13.171807932318709
SN2689 4 2 60649.31741084725 0.6277243595313456 23.079762430124017 14.690207733024954
SN2690 3 2 60486.41171848866 0.8110698016409998 22.886588716193906 42.09873405213421
SN2691 8 4 61133.27352075445 0.8148356388555993 22.618862708538295 5.442870584198639
SN2694 4 3 60476.153881004306 0.6910486674508559 22.832060860296103 6.015308828084558
SN2697 5 3 61226.40311888124 0.6363405791218463 22.389610577350183 27.072655037056506
SN2698 5 2 60966.36899842092 1.1954637579869722 23.540448728544355 27.811539973338462
SN2701 1 1 61024.19993985238 0.22082907139740734 21.000852521437473 13.978854996876002
SN2702 4 4 60914.35067586092 1.2247146449801534 21.700830555350187 52.39874026520737
SN2703 5 3 60405.09153877864 0.8490870263547684 22.84620531881344 20.73262151992719
SN2706 3 2 60369.36708827981 0.6006681064577335 21.236849108565828 4.958799770533146
SN2708 18 5 61214.32359280142 2.983942963281734 19.521574336628056 4.208297463118058
SN2709 10 5 60236.29324491532 0.49719635446899885 22.127301672782124 22.694942707056086
SN2710 9 4 60415.397779693114 1.036860502487233 22.131296218016423 23.535673789213334
SN2715 10 4 60394.38160401273 0.4594614320373726 22.208771025807184 5.766997336845279
SN2717 9 3 60268.1551107438 0.9885212676135475 21.532118858107317 8.568603650791037
SN2720 8 4 61063.316436103676 0.2801872386332021 21.714331992446184 4.8296317273755545
SN2724 5 4 61063.17946572485 0.12014199331626105 21.573898281134824 1.2398152776275486
SN2726 5 3 60527.0863495173 0.9705827606912906 22.538064562009055 4.487371285171733
SN2727 2 2 60733.392449321225 0.26356273902758576 22.03518183509275 12.427386115489776
SN2734 8 4 61232.44102668598 0.8253314093561886 20.36894413417422 18.505999573532716
SN2736 4 3 61105.32974726075 0.0844576018598948 23.05266042733197 3.4599315461048845
SN2737 7 3 60273.266694996935 0.34474298449567264 23.409963652084137 10.972713099681998
SN2739 11 4 60849.98259010015 0.6371155906733066 21.64172615538139 7.364794062031045
SN2741 3 3 60823.192708341376 0.44815021373279834 22.453641044391638 24.784139778704525
SN2742 13 4 60396.40176325056 0.9039786828717025 22.227649594272236 30.32502469972266
SN2743 8 4 60690.31388008323 0.28885416977288225 23.023230284815874 6.782810844255482
SN2744 1 1 60682.35384161516 0.10048638725956183 22.361141290794507 0.8900580695941693
SN2746 4 3 61260.348423373805 0.26373098820834073 22.499469215009427 0.7439647525430503
SN2748 10 5 60324.15626333959 0.43396828493660733 22.18623507594431 38.42179849934377
SN2752 0 0 60282.3506589322 0.8989331947431657 22.050929766560103 54.42714499046425
SN2755 18 5 60895.42111054348 0.3772593529714426 22.305666561660722 9.633951065259922
SN2757 14 4 60321.36954598347 0.6616870395841434 23.292678827929414 26.030549166105267
SN2759 2 2 60634.15489130504 0.6839601363467863 21.91992719575114 9.537603776358845
SN2761 6 3 61095.09877913197 0.3701366636579541 21.430831571054924 31.120039615465934
SN2763 12 5 60309.20284770597 0.6934403783533575 22.451847343106643 7.389386448752535
SN2767 8 4 60394.36919751613 0.44820823186245967 23.423971773648585 73.29150330239173
SN2768 12 5 60823.35848499499 0.27742855901441127 22.873881684561134 29.108652233063662
SN2775 22 5 60352.39109405411 1.9301972223097243 22.14132190784629 34.01664659543674
SN2776 13 4 61243.427076588174 0.28626590088909976 22.17168258118573 8.065053194461907
SN2778 9 2 60394.37663256451 0.5791508847806482 23.442092287862074 22.280860096046517
SN2779 3 3 60921.341300065455 0.7054440699747361 23.208309022192637 44.03254476108403
SN2784 6 3 60399.40046505023 0.7859154640458493 22.95785306080466 54.92187579626027
SN2786 16 4 61064.21209819925 0.8525204467355765 22.30203435050479 33.60198849803404
SN2789 6 3 60764.28210932321 0.28140471350779256 22.556461793011103 1.5280738287431763
SN2790 11 4 60353.154815197115 0.5610923549415525 22.336088299051195 22.20047331430909
SN2791 3 3 60731.371116743256 1.2118283971945394 22.756574109176498 18.987388791289263
SN2792 10 4 61071.32180924738 0.5636061843662701 22.40441746587682 47.65781695935941
SN2794 4 4 60735.31023178213 0.4688678684520008 22.226960104440032 32.68853229271615
SN2795 12 4 60990.21996454436 0.646402402453719 22.66736709450108 16.071489590979773
SN2797 9 4 60302.262425799425 0.5685432798045703 23.45961825858609 34.2830001739754
SN2798 4 3 60726.36912268393 0.8668390259608472 22.86831533218092 10.184535017222432
SN2801 3 3 61012.23286924097 0.32306674150064635 23.662859170433684 14.681491551910074
SN2803 15 4 60847.4186434271 0.6048522180868336 22.992888335765905 32.00038769335972
SN2804 4 3 60629.31309508666 0.5062960182001387 20.62633812052511 5.496628869170732
SN2806 3 3 60483.364590634745 0.792676435911166 22.35063860134423 13.347135013086511
SN2809 7 4 60719.37960228653 0.7963804503793783 22.551280982539055 35.36746419291086
SN2811 2 2 60590.239822673044 1.9519563126635158 22.070737481233174 57.3462692063684
SN2816 3 3 61134.40278647202 0.654532776617332 21.38806568892293 4.290789702810587
SN2819 10 4 60399.049122056145 0.46191384496141213 22.700791692344733 30.732348928032852
SN2821 4 4 61118.01394799825 0.7005948008564117 22.061353515425218 31.962108921379386
SN2822 3 2 60549.42221009757 1.702344014074094 22.596150416798512 79.62372790043203
SN2829 0 0 60442.41598511309 0.1111599858109556 21.560470932630736 2.008556805182498
SN2830 8 4 60325.32919550308 1.3625729931349655 22.635548198787106 44.47195101180705
SN2833 0 0 60528.3500514943 1.0301343022480425 21.522354423880763 21.57863470849738
SN2834 8 4 60346.27266147881 0.7917199882517535 23.58926738764147 122.10022274504986
SN2835 13 4 60778.330899381064 0.5434858580230971 22.44402609624011 6.276280983301689
SN2838 4 2 61119.30533076296 0.8285868549059477 23.109785907733574 37.76269298072828
SN2839 3 1 61258.206562502506 0.382507027342095 22.83340414888118 4.475855370664004
SN2843 23 5 60387.36383214346 0.5746232190625173 22.730952176151227 51.298312057486825
SN2860 11 4 60901.02163675581 0.43267247293357824 22.813459333370027 11.981143521288262
SN2865 4 3 60763.35723504966 1.283810552100745 22.51358276024753 92.42918088399884
SN2869 15 4 61041.36151873298 0.3767874143952584 22.51648539868636 9.436912164296267
SN2871 9 4 60399.15080311532 0.3848966918822911 22.621881832126924 9.692312825170498
SN2872 6 3 60586.23028706335 1.0267537969359446 21.747315439041966 39.04263554704684
SN2873 3 2 60924.30697901057 0.49288878773775435 22.481037131697143 10.43090779757497
SN2875 10 4 60449.37323082739 0.8090415888626419 22.55979703426783 13.219517970769134
SN2876 3 3 61049.25085219235 0.5518201292756085 23.1011047301362 5.204057209145811
SN2878 10 4 60360.39691555333 0.41586155475931025 23.156386055985514 35.57081455018749
SN2880 8 4 60726.189112439395 0.7012214874392996 22.018711017796612 5.024006510028231
SN2881 2 2 60734.37483905379 0.42700189028513175 22.14634800693478 3.5274207307793235
SN2885 4 3 60634.32568848194 0.4971745234968674 22.35345687657395 7.2613253282444
SN2888 18 4 60867.35204857733 0.9246509338245488 23.134342551847283 43.222507675652665
SN2889 5 3 60393.39464733937 0.2644554078137191 22.930926736649482 5.963399037410698
SN2891 4 3 60684.30962146604 0.4849532411765765 22.790189965270255 14.118051963929195
SN2893 6 3 60676.30846840034 0.3678613447074654 22.702001402482082 5.580411897331803
SN2897 17 5 60867.292224473385 0.3228439791987269 21.85627674731091 6.635349782380466
SN2902 21 4 61043.23705100385 0.4139474963184074 23.192268906573325 12.142232101254823
SN2903 8 4 60694.298654890736 0.08151386831426202 23.28049055685362 1.7539006909695418
SN2904 11 3 60518.99563858435 0.4090847670036137 21.928133678688674 17.060999720038637
SN2907 9 3 60393.401912654444 0.6515403440836608 23.03338815650934 30.323141939285495
SN2909 8 4 60275.274126380966 0.41741608937789015 22.44578292376208 8.808412451619297
SN2910 13 3 60272.28467401089 0.22929454917139935 22.34057307741167 3.521943263699233
SN2911 16 4 61087.043666737074 1.0609172155950128 21.959067433047174 118.673161260566
SN2912 0 0 60932.4004009345 0.1432987859698311 21.36638862146358 1.7846535772930174
SN2918 2 2 60718.35523397303 0.8243150224487116 20.982560599861436 13.89515535255953
SN2919 8 4 60606.19911208281 1.0256922034269393 22.757453800819206 100.56071315341742
SN2920 13 4 61161.218340393876 0.5343091741139425 22.7321341492612 25.708573385251725
SN2923 1 1 60968.375258112304 0.5656607561959367 21.8898378808358 29.00530925646934
SN2926 6 4 61215.15112074758 0.6676624291049702 23.42769451362439 41.91166662326476
SN2928 6 3 60587.389376368046 0.17507873135017218 22.834561855934957 19.93959967388224
SN2929 3 2 60873.35077688853 0.31902549602852237 23.4297514934432 12.97492252701485
SN2941 15 4 60924.33799148547 0.5437757977298654 23.63890106462467 22.83164095911292
SN2943 8 4 60894.12465391918 0.38051258387161835 21.57706035561549 0.4956534851694729
SN2944 5 4 60725.23961989599 0.3583160734541684 21.759844453107405 4.490522142791338
SN2952 10 4 60930.379433814036 0.34857210484749346 23.580098053437048 15.841299992797166
SN2968 7 4 60545.4122253512 0.4270732723496406 20.890565262402376 9.665707375261704
SN2971 3 3 60309.12032779741 1.2531374312948167 21.941803585506207 26.032185391055485
SN2974 10 3 60903.299032849674 0.49772098848623064 22.673889213627284 14.58941486949843
SN2975 26 4 60781.37403552194 0.3923264928365178 23.57822632296046 85.76385604967498
SN2978 3 3 60685.28519861418 0.442495411724776 22.770227763970304 9.781933783640698
SN2986 2 2 60870.21391252498 0.46141230488159435 22.816177726702307 22.6729744618044
SN2988 4 4 60686.31717720391 0.3148482132439075 22.21465046349561 2.737217979599996
SN2994 3 3 60930.376591092776 0.7607457395582072 22.848603016515472 23.51626358598477
SN2998 1 1 60778.37047713603 0.19167151598293874 22.721893440633746 4.391031372563613
SN2999 6 4 61058.25262732694 1.0433050956524765 22.119125976531667 56.678233142193974
SN3000 10 4 60543.33030295284 0.48792601790614987 21.41349521886896 13.867795050050075
SN3009 24 4 60302.3510916853 0.881418796129293 23.261026323008345 73.39464721628231
SN3010 5 4 60360.393763655535 0.8001560157874321 23.30311855798196 12.695265539043259
SN3015 9 4 60991.2661364644 0.6778545780641553 23.120480840151345 36.21763145794689
SN3016 8 2 60543.10996909871 0.4330089578741354 23.015354094082113 14.326682243008932
SN3019 6 4 60310.34778971202 0.7213517420985165 22.828095485432385 104.78445223437323
SN3025 3 2 60767.22537029364 0.33032193390290643 23.344549684209007 8.091241300291173
SN3027 11 4 60572.32801519389 0.467955226999562 22.37722688491659 5.919485691363064
SN3028 6 5 60688.3501512973 0.31835438439730573 21.674316007739684 5.255575634956306
SN3031 2 2 60980.26302866764 0.7213041564820374 22.340872502399684 9.109522966365072
SN3032 7 4 60449.37323082739 0.475723543735439 22.686766150775558 8.754352248331422
SN3033 6 4 61238.416505089765 0.17759103760084044 22.839200495466713 5.704524482828801
SN3038 3 3 60734.37528886296 0.21799347782548134 22.093890046651907 0.9402896443801974
SN3040 6 4 60524.35100666689 0.9946029024103027 23.23490917939293 80.48507526239342
SN3042 9 4 61023.113562191334 0.6592771296768524 23.02196634380631 31.11548834867835
SN3044 7 4 60704.312726802375 0.7289447137906097 22.885014726011484 48.69814152506379
SN3046 18 4 60873.34129975641 1.223656241337587 23.29048428796866 28.48749983760347
SN3053 8 4 60994.32647926652 0.4382087055151845 22.718906870096543 8.443741607683226
SN3054 7 4 60635.14994027196 0.3274989688899735 22.70485882380119 16.076076049982802
SN3055 6 5 61136.2500513079 0.7979848310456995 22.50872087768913 13.47205025021862
SN3057 11 4 61155.23986234678 0.06296134772269199 22.207478545832757 0.8913388472414873
SN3059 3 3 60634.28348336157 0.5011521978367312 22.48834041402757 6.683224277066933
SN3066 7 3 60492.380706372875 0.30854436083007947 22.39737062858289 21.437521900314596
SN3067 5 4 60246.02337495732 0.6906400559911569 20.961272706881545 16.018862619640835
SN3069 6 2 61259.386450592596 0.5751108658272516 22.7936498012996 10.302522373810058
SN3081 28 5 60483.43327378752 1.1044129109991114 22.93424898858339 74.50551755807905
SN3085 1 1 60423.403827967064 0.4111173243153251 23.041665249957752 30.69738408816093
SN3086 5 4 60390.37970887489 0.4148553524990838 21.83331305877359 20.762079562254844
SN3087 2 2 60414.41743141226 1.0745971686025428 22.212256382646103 11.719124611957128
SN3093 8 4 60320.35802505138 0.9114133540919762 21.852043122552043 4.185902373032869
SN3094 9 3 61142.29565567964 0.5749401423326479 22.57302034712663 5.023679902608864
SN3098 9 3 60543.40776394354 1.0932919248263289 22.565207291241336 53.02496907798076
SN3102 3 3 60992.33775133484 0.7802154930793879 22.590314763616384 11.785003857134694
SN3106 4 3 60825.26688442792 0.30176453558449673 23.022097171356336 11.832065875404389
SN3107 5 4 61078.23709302681 0.1955478849647083 21.508264332935198 0.9120442123178666
SN3108 5 3 60568.06500481525 0.13924674955632355 22.980882629769003 4.3539515668923165
SN3109 15 3 61102.37839149185 0.12427106008743133 22.80968127309302 2.5610245639649105
SN3110 16 5 61067.25428912964 0.27156585703168634 22.590404306836767 4.859506405423615
SN3111 5 3 61252.257516079524 0.792761853354532 22.77998099804436 84.03225566373365
SN3112 15 4 60343.161680540354 1.2300248486768408 21.74833300450721 59.06917026026814
SN3114 9 4 60334.27772587673 0.654757081553946 21.873052807850897 5.626366786252338
SN3115 7 4 60716.24253395399 0.39243792656371707 22.469581058587124 4.74077764481104
SN3116 16 5 61147.31104909916 0.5619435246855309 22.368254371990602 7.905604595874293
SN3119 13 3 60403.264964772636 0.4090492149240528 21.934076012047996 9.935525602220947
SN3123 4 3 61252.34906351788 1.0943654471557085 22.664983529374048 27.65821747389348
SN3129 7 3 60403.243303106 1.0619656235872112 22.997862949461805 11.548843562646475
SN3130 5 3 60296.245684174486 0.8514224133885354 22.899404919626086 82.72574983668692
SN3131 7 4 61102.29563210833 0.7369560312860579 21.051542900256024 9.488782258549117
SN3134 8 4 60244.15207274409 0.43857078836649865 23.203330909391077 6.652397136198172
SN3136 14 4 60380.40247674098 0.3018900480835847 22.669944052707542 38.42412439437879
SN3137 15 4 60293.343841609865 0.5602829487773278 22.386859708822573 4.6331836367017765
SN3140 8 4 61031.19191646501 0.6112852304228751 23.298985255057865 23.607875249166106
SN3141 4 3 60335.28284822665 1.444361572398151 22.790076775330302 18.401813588745096
SN3143 4 3 60339.38108747663 0.15862766171639409 21.00271706431807 3.0205064580729895
SN3144 0 0 60810.40427579558 0.8836575294981609 22.126655433850278 120.64778236523776
SN3154 2 2 60726.39281072516 0.06175065042664978 22.095088399413655 0.30495934578463435
SN3159 9 4 60645.06691385275 0.5423748971871527 22.699571097484963 9.81459313646954
SN3162 14 4 60955.3843840481 1.493121615007357 22.964695698089617 42.67629191771509
SN3166 10 4 60324.15709123248 0.6480953441050037 22.74545182808631 8.778230635235836
SN3170 6 3 60807.30644730045 0.25513061373792084 23.19402514694039 3.7022412453733518
SN3172 9 4 61023.28903816981 0.5523888362343984 21.94144973065 11.000162051511984
SN3173 9 4 60466.41831985464 0.4224001296855227 23.082259428653632 36.307707159301245
SN3174 5 3 60682.29279693985 1.2354639170735355 21.91765914079461 77.47159412693443
SN3179 7 4 60352.39063789116 0.6773319971503653 22.312033340001346 47.775994788740306
SN3180 14 4 60868.38319315077 1.3009552736860128 22.54750111219244 41.35095090268643
SN3181 12 4 60225.375458018265 0.8938949647284633 22.585778661854476 39.64239414628934
SN3183 4 3 60725.39320998116 0.6617362550660199 22.89979430830482 15.721545482081662
SN3186 5 3 60329.348440491165 0.38767624870626355 22.60805640599336 7.420948566743622
SN3187 1 1 61190.22884779222 0.397600361439762 21.836744560458136 15.730164704852216
SN3188 6 4 60334.27951554185 0.43164344977098174 23.61377714868318 66.87474096924339
SN3192 13 5 60627.17036054808 0.5890089242604523 17.23865551577152 0.7694559852915897
SN3193 4 3 60572.14712369807 0.49822846715654256 22.216279822804125 10.624762653685924
SN3197 11 4 61258.419700658436 0.8236044814596086 22.925265579568364 11.936079250267603
SN3201 4 2 60921.33440068732 0.2722175635265137 22.91034244782925 16.077094361918867
SN3202 10 4 60880.20724090516 0.13918337073763615 22.113557489159028 0.26585104619183164
SN3204 8 5 60701.19626381813 3.171268178206154 20.694127387263187 11.873052909682507
SN3206 8 3 60660.350570219256 0.43630979819221993 23.37695240054049 27.311959037292553
SN3210 13 3 60332.37130618004 0.29384149387595127 23.386918596476416 17.60154372014282
SN3211 12 4 60328.35806048851 0.4093114854040342 22.62398928057656 24.05357915832296
SN3212 8 4 60665.352147502526 0.8440449815680093 22.336456409510138 14.742880793603515
SN3218 7 4 60704.30448955387 0.8014213975205224 21.865238358353743 175.4021502853398
SN3220 1 1 60886.128322104385 0.31544449030103355 23.57749675651334 11.20915902663062
SN3224 4 2 60851.384266744935 0.6377880942763579 22.677844459906794 36.645157420204626
SN3225 11 4 60993.2147977881 0.34101225771947297 22.19940754222455 4.659221472236467
SN3238 0 0 60930.405329607966 0.2510155081994347 21.881614893308424 4.845765134926844
SN3239 10 4 60365.14282811791 1.055304219332569 21.930314224482668 14.026336090290052
SN3241 6 3 61092.215851988316 0.39166221521292677 22.686905572871026 8.917170189226566
SN3242 3 1 60766.023060261934 0.650298018245102 22.391920986947525 4.8813456332366405
SN3243 9 4 60299.11576493911 0.8851512063204421 22.271904873230028 18.323561201108
SN3244 13 4 61148.35872976508 0.849097159909573 23.117454066055764 23.608107316915444
SN3247 4 4 60722.33910390617 0.33790527295374306 22.401345647030887 3.170440425342525
SN3248 7 3 61213.97320010293 0.35244974483086094 22.886945433362193 4.2088956707674035
SN3255 1 1 60590.016651051075 0.3447079925045649 21.351024828768452 11.471663710697173
SN3256 6 3 60259.17273316881 0.39592373095290156 22.16821948829703 47.55418805208424
SN3259 3 3 61161.39805448933 0.08402968765723508 22.350475363794523 1.0003243339909311
SN3262 4 3 60716.14253059046 0.4825284821930952 21.83399795106633 16.2147724986889
SN3270 6 3 60674.1653217733 0.2738497909519581 22.757210548858097 3.0158182817888735
SN3272 7 4 60319.285209403 0.2780133896834085 23.37052867843248 21.73822349082422
SN3273 11 3 60684.30368754186 1.0739601849346394 23.578012155513058 34.99049866185764
SN3276 8 4 60778.40163441642 0.6313991258450752 22.765049850160807 16.614357318953697
SN3277 8 4 60488.151965117795 0.6341939838230485 22.204479683153203 10.610384037852318
SN3280 0 0 60810.39854855729 0.89199610891108 23.81614016799673 102.61786294049263
SN3285 6 4 60336.27881647609 0.38904436519401253 22.74822662297623 43.85567074043944
SN3286 11 4 60406.096613992544 0.8240337366581795 20.936720533108044 2.9328333397593815
SN3290 4 3 61067.24398612566 0.4065111595532338 22.497057769247625 12.097662062136816
SN3291 8 4 60968.34748061023 0.4654314648029501 20.85952808930515 6.964675840471644
SN3293 6 4 60987.30810675548 0.7871637899285918 22.50721455249439 34.117338797114506
SN3302 6 3 60329.20019747436 0.18922321306588466 21.405470191232688 6.766730038893716
SN3303 4 3 60514.03177703264 0.4932628361368849 22.565114770623296 5.235925846968221
SN3305 5 4 61250.32205356983 0.6994274873921226 23.343087569699215 24.78380971638189
SN3306 7 4 60226.31257557394 1.0808857343357134 22.715619624017855 101.00481348087189
SN3307 14 4 61122.40501627997 0.5506896547261683 23.39482433682106 33.44703226355945
SN3312 12 4 61034.29470225679 0.6021659312561841 22.231033890633313 7.838450153789319
SN3313 4 4 60380.40657302628 0.10044348717570437 21.743158157950738 0.12485351926364778
SN3320 13 4 60960.31506039566 0.16436263963620062 21.4767733885363 1.7984613975148787
SN3321 7 3 60629.25651472314 0.8569016232930244 23.10410268632031 64.95452631517333
SN3324 6 4 60614.219133080005 0.6098388688615257 21.025204011883524 22.58580295056257
SN3327 18 5 61236.07889788653 0.4267553834141267 20.44556977424063 34.253634135445914
SN3329 15 4 60381.25748009397 0.7992312483330379 21.723024137708776 7.022764324789733
SN3331 3 3 61225.41879238402 0.4916253758998662 22.997075221872617 20.508160843407005
SN3338 1 1 60634.3529108144 0.8853283480478268 22.762451260269962 6.644651325134152
SN3339 6 3 60415.17276097791 0.3859842754255156 21.526877058493184 13.995314917327484
SN3341 5 2 61011.15713706013 0.41077994917282307 21.00917604412768 2.22408003994619
SN3345 9 4 60275.27502252528 0.7671699726445343 21.616179731162966 28.075538369634963
SN3349 20 4 60658.31210841738 1.0530181156470029 22.90981404603027 91.96168828684893
SN3352 10 4 60300.354918096025 0.7190734793328372 22.8928198501618 68.78533847560425
SN3354 6 4 60687.197027115704 1.2370603185482956 22.24064342533289 17.32152879858264
SN3356 9 3 60649.32859739634 1.0860772921756394 21.56407602631672 14.73456332089923
SN3357 4 2 61259.26132255765 0.6832899482936609 22.82669646586733 3.9220141836313602
SN3361 6 4 60574.38542122057 0.8938858038232379 22.057169145365997 7.037506461197005
SN3365 6 4 60357.1771344595 0.5666849940007768 22.35863283177776 21.583565456449534
SN3366 4 3 60990.25468031548 0.2319300695715995 22.088406135000703 4.980172231441797
SN3371 5 3 61243.42339491532 0.34842896540584783 23.318207686675777 1.3415085687457333
SN3373 9 4 60714.356778517234 0.6251943642010963 22.49090380022478 9.50645962027145
SN3374 12 4 61121.33440691203 0.4671404768943474 21.89829118783525 1.0316838662321448
SN3375 9 3 60703.37446118147 0.2799737844867008 22.775820605097216 12.981638521657244
SN3380 1 1 60865.15240908434 0.5034039151915486 22.83613365558511 46.51602233196387
SN3381 11 4 61082.31949841995 0.7010736289849543 22.985310615136726 4.111170597408032
SN3383 7 4 60579.16057834725 0.2382381729490756 23.275709968328158 13.802608022067698
SN3386 6 4 60949.19478214958 1.2083986324951435 22.77344008361802 84.00704369031025
SN3390 5 4 60747.33460109566 1.1605478041938389 22.724376109345524 21.331329440449643
SN3392 4 2 61273.38954036317 2.2165785095118533 20.946041930006636 100.97359881570424
SN3393 1 1 60366.36192061305 0.10510483303358104 23.0263121500207 1.7666932820586432
SN3394 12 5 61045.35473949515 0.7423296536179089 23.383739416247565 52.11365305398262
SN3396 5 2 60283.22807300439 0.8025579150824883 22.632427536501893 82.83860962101991
SN3403 13 3 61085.24890990185 0.23038538672923195 23.11028752162934 13.571955868089267
SN3405 7 4 61258.12950276072 0.8073220152554711 21.65458200460448 21.17786393652637
SN3406 5 2 61244.02641795077 0.6709070456305087 23.80671367295698 135.97473335765196
SN3409 8 4 60599.37880179154 0.5165233617778103 23.317088107216264 25.840298305800093
SN3410 10 2 61238.370043831375 0.19613825451161782 23.964819338536046 26.997111342693657
SN3411 11 4 60357.39215448208 0.4256186551047748 22.284451293556344 6.0097454694107455
SN3414 7 4 61009.06817181102 0.28594998649914216 23.729268591119315 120.07794511108538
SN3417 4 3 60396.403638923526 0.4789168391269358 22.83988341672781 13.919438732137452
SN3426 2 2 60767.00988746436 0.41834180824862743 21.40227102622225 12.817108389573136
SN3428 5 4 61083.3733153447 0.439507821436583 22.989172262298943 20.95475638750211
SN3430 4 3 60999.19133718199 0.5055206771893174 22.172925762690014 34.76918940630334
SN3431 2 2 60692.371903580344 0.34461991527970054 22.55113488023219 2.481436125398158
SN3435 5 4 60524.34916000632 0.7741739667863504 22.837781716183578 9.257028388273252
SN3439 0 0 60812.41554737517 0.4590733594649849 21.700164631099447 9.20811619965864
SN3442 3 3 60745.27346275345 0.5174688694118044 21.45939252218586 8.541255766716258
SN3445 6 3 60807.3422540434 0.09102778860912705 21.13149706490033 1.3447183330704215
SN3448 7 3 60660.34878631826 0.9585977023850464 22.392221380924532 14.082346316333847
SN3449 4 2 60745.30938629899 0.1498082706571621 22.38089395042715 9.107978598152469
SN3450 11 3 61087.04738206957 0.26308687966661004 22.68521915346792 4.611110168364276
SN3452 9 3 61154.35264724766 0.27448349755613566 22.18587639561171 0.509932466337141
SN3455 7 4 60720.349921977 0.4066407938647677 22.97274153828184 27.134327219440667
SN3456 4 4 60897.387683420835 0.5465533263843863 22.520204698936617 16.886451727095256
SN3459 7 4 60278.34061855832 0.6218729315849486 22.265558778354436 9.237013012528184
SN3460 12 5 60566.3859807028 0.41394887745935455 22.479875425355907 26.331589270129257
SN3462 8 4 60566.3887957335 0.41075849621129046 21.138959410489754 5.547320456722793
SN3465 14 4 60527.433339967516 0.909723823778715 22.917035470658 21.712022467352984
SN3466 4 3 60990.349276602836 0.2083768458967876 23.663997906085104 2.852669161887063
SN3467 5 4 60567.39694475223 0.2702230712561191 21.662502823404626 17.100561135594265
SN3468 7 5 60951.31899661425 2.6967325941609652 20.27064998192599 154.23641558636785
SN3471 12 4 60662.328126250555 1.3345014959883783 22.625661887960888 44.24576110878672
SN3473 4 2 61122.28683118916 0.6576795615209379 22.18995074771238 13.85170421137817
SN3474 6 3 60353.38719923859 1.38550380876578 23.025107604395934 20.9699598479428
SN3477 8 4 61063.15124143243 1.0447889562100425 21.284273195017285 25.821456632648463
SN3478 6 4 60574.38836012183 0.3171631549662748 22.72760946312315 12.732163328082315
SN3483 13 4 60865.34101672107 0.41775205332200205 20.781798010190464 17.978723243751798
SN3487 6 4 60679.28585153069 0.20308265694229105 22.9354496352344 7.793062382128912
SN3494 7 4 60968.36735639612 0.9192617745679483 21.94307909333392 8.109581611339113
SN3502 7 4 60961.26453705473 0.14853401543980221 22.368107250027172 6.341394674861893
SN3503 11 4 60660.347786499 1.2410550924420438 21.43544838875011 18.569601212263258
SN3504 12 4 61100.399306106476 0.37090893039344497 23.26535832265868 15.90932948184195
SN3505 15 5 60400.30531144866 1.4088087149829573 21.95416246220102 28.951387764592656
SN3512 9 4 60326.28660419608 0.8097022661888156 22.294016221629132 9.930724665887144
SN3518 8 4 60812.33850413401 0.4897733715542975 22.78798610571927 4.24327116078277
SN3520 10 4 60685.359319830925 0.756969574698472 23.096932178575365 32.80109433884127
SN3521 10 4 60571.40173138022 1.733279750065782 23.42493945417204 18.39546806486474
SN3522 8 4 60688.27407469688 1.086185649070507 21.783847787297837 21.181997956520778
SN3527 7 4 60437.430669089634 0.9062632401004057 20.59542561532326 7.4069317146829805
SN3534 8 4 60268.274970578896 0.2149214588795303 22.962215694256635 6.8038882863833035
SN3536 7 2 60849.03068083093 0.9384165208073268 23.575006199063004 27.99881836025338
SN3538 6 3 60733.39924580447 0.8994173920803271 22.98782084870507 25.355477564124527
SN3546 9 4 60417.346322067344 0.4196226063285912 22.828926197052276 20.121248713003258
SN3551 5 3 60399.320761865696 0.4768622074466598 23.068166832290306 10.561820185315499
SN3554 6 3 60308.33047209857 0.6681337257381 22.72207174283582 30.820106516426424
SN3556 16 4 61028.30549519655 0.2164666045670545 22.868602114130397 7.250637825480307
SN3561 4 3 60524.17537423688 0.36245577723332506 23.80646567343092 29.445136936875187
SN3564 4 2 60540.33417414548 1.104006220167904 23.58902701912693 95.22445722522583
SN3565 9 4 60418.34647676606 0.3886023462105471 21.996819863833814 1.9989744370472255
SN3570 8 4 60719.3836484898 0.6351198072481549 22.340806462104595 11.991056863045065
SN3574 11 4 60679.36421772656 0.6913836003504543 22.495645623982796 18.870625563959525
SN3578 11 3 60329.34889817769 0.321963437299534 22.89380879135758 4.292114715621374
SN3587 12 5 60312.26659574004 0.49068667974431995 22.094592242403316 13.055081365437841
SN3589 4 2 60581.1922174854 0.27838877400025636 23.247535357617615 25.953478417310635
SN3596 3 3 60717.278546537425 0.06825936887313518 23.133853906565292 2.5683756286555157
SN3601 6 4 61225.416999575 0.8095030623405529 21.915670443452683 42.25906478369623
SN3602 4 4 60831.35032343798 0.8099689434727043 21.68235178644906 16.67776824052024
SN3603 9 4 61100.400221300595 0.462330901462095 22.585209673319326 8.946208970120368
SN3608 8 4 60484.347848842786 0.636579951047163 23.453760274169788 26.12452066653367
SN3610 17 4 60975.36543463323 0.7496460653344449 23.065228259886517 17.35059563148722
SN3611 12 4 60955.37657024795 0.6537810734143681 21.80864460758508 68.70379319971858
SN3614 10 5 60476.16884342035 0.650047607741376 21.308567301353364 102.09989010634271
